version	upstream_sha	upstream_file	include_line	include_token	include_kind	configuration	source_resolution	correspondence_owner	mapping_status	remaining	evidence
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/rive_renderer.hpp	8	rive/renderer.hpp	project	all	include/rive/renderer.hpp	unit:generic-renderer-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/include/rive/renderer/rive_renderer.hpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/rive_renderer.hpp	9	rive/renderer/gpu.hpp	project	all	renderer/include/rive/renderer/gpu.hpp	unit:generic-gpu-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/include/rive/renderer/rive_renderer.hpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/rive_renderer.hpp	10	rive/renderer/draw.hpp	project	all	renderer/include/rive/renderer/draw.hpp	unit:generic-render-context-implementation	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/include/rive/renderer/rive_renderer.hpp:10-10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/rive_renderer.hpp	11	rive/renderer/render_context.hpp	project	all	renderer/include/rive/renderer/render_context.hpp	unit:generic-render-context-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/include/rive/renderer/rive_renderer.hpp:11-11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/rive_renderer.hpp	12	vector	system	all	system:vector	toolchain:rust-std	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/include/rive/renderer/rive_renderer.hpp:12-12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/texture.hpp	7	rive/refcnt.hpp	project	all	include/rive/refcnt.hpp	unit:generic-refcnt	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/include/rive/renderer/texture.hpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	5	rive/renderer/draw.hpp	project	all	renderer/include/rive/renderer/draw.hpp	unit:generic-render-context-implementation	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	7	gr_inner_fan_triangulator.hpp	project	all	renderer/src/gr_inner_fan_triangulator.hpp	rust:crates/nuxie-renderer/src/gr_triangulator.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	8	rive_render_path.hpp	project	all	renderer/src/rive_render_path.hpp	unit:generic-rive-render-path	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	9	rive_render_paint.hpp	project	all	renderer/src/rive_render_paint.hpp	unit:generic-rive-render-paint	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	10	rive/math/bezier_utils.hpp	project	all	include/rive/math/bezier_utils.hpp	rust:crates/nuxie-renderer/src/draw.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:10-10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	11	rive/math/wangs_formula.hpp	project	all	include/rive/math/wangs_formula.hpp	rust:crates/nuxie-renderer/src/draw.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:11-11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	12	rive/renderer/texture.hpp	project	all	renderer/include/rive/renderer/texture.hpp	unit:generic-texture-image	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:12-12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	13	gradient.hpp	project	all	renderer/src/gradient.hpp	unit:generic-gradient	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:13-13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	14	shaders/constants.glsl	project	all	renderer/src/shaders/constants.glsl	unit:metal-shader-source-batch	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:14-14
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/draw.cpp	15	rive/profiler/profiler_macros.h	project	all	include/rive/profiler/profiler_macros.h	rust:crates/nuxie-renderer/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/draw.cpp:15-15
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	5	shaders/constants.glsl	project	all	renderer/src/shaders/constants.glsl	unit:metal-shader-source-batch	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	6	rive/math/bitwise.hpp	project	all	include/rive/math/bitwise.hpp	rust:crates/nuxie-renderer/src/gpu.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:6-6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	7	rive/renderer/gpu.hpp	project	all	renderer/include/rive/renderer/gpu.hpp	unit:generic-gpu-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	8	rive/renderer/render_context.hpp	project	all	renderer/include/rive/renderer/render_context.hpp	unit:generic-render-context-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	9	rive/renderer/render_target.hpp	project	all	renderer/include/rive/renderer/render_target.hpp	unit:generic-render-target	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	10	rive/renderer/texture.hpp	project	all	renderer/include/rive/renderer/texture.hpp	unit:generic-texture-image	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:10-10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	11	gradient.hpp	project	all	renderer/src/gradient.hpp	unit:generic-gradient	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:11-11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	12	rive_render_paint.hpp	project	all	renderer/src/rive_render_paint.hpp	unit:generic-rive-render-paint	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:12-12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gpu.cpp	14	generated/shaders/draw_path.vert.exports.h	generated	all	generated:renderer/src/generated/shaders/draw_path.vert.exports.h	unit:metal-shader-source-batch	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gpu.cpp:14-14
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gradient.cpp	5	gradient.hpp	project	all	renderer/src/gradient.hpp	unit:generic-gradient	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gradient.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gradient.hpp	7	rive/renderer/gpu.hpp	project	all	renderer/include/rive/renderer/gpu.hpp	unit:generic-gpu-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gradient.hpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gradient.hpp	8	rive/renderer.hpp	project	all	include/rive/renderer.hpp	unit:generic-renderer-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gradient.hpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/gradient.hpp	9	array	system	all	system:array	toolchain:rust-std	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/gradient.hpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	5	rive/renderer/render_context.hpp	project	all	renderer/include/rive/renderer/render_context.hpp	unit:generic-render-context-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	7	gr_inner_fan_triangulator.hpp	project	all	renderer/src/gr_inner_fan_triangulator.hpp	rust:crates/nuxie-renderer/src/gr_triangulator.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	8	intersection_board.hpp	project	all	renderer/src/intersection_board.hpp	rust:crates/nuxie-renderer/src/intersection_board.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	9	gradient.hpp	project	all	renderer/src/gradient.hpp	unit:generic-gradient	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	10	rive_render_paint.hpp	project	all	renderer/src/rive_render_paint.hpp	unit:generic-rive-render-paint	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:10-10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	11	rive/renderer/draw.hpp	project	all	renderer/include/rive/renderer/draw.hpp	unit:generic-render-context-implementation	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:11-11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	13	rive/renderer/render_canvas.hpp	project	ifdef RIVE_CANVAS	renderer/include/rive/renderer/render_canvas.hpp	unit:generic-render-canvas	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:13-13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	15	rive/renderer/rive_render_image.hpp	project	all	renderer/include/rive/renderer/rive_render_image.hpp	unit:generic-texture-image	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:15-15
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	16	rive/renderer/render_context_impl.hpp	project	all	renderer/include/rive/renderer/render_context_impl.hpp	unit:generic-render-context-impl-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:16-16
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	17	rive/gpu_texture_format.hpp	project	all	include/rive/gpu_texture_format.hpp	unit:generic-gpu-texture-format	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:17-17
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	18	rive/renderer/stack_vector.hpp	project	all	renderer/include/rive/renderer/stack_vector.hpp	rust:crates/nuxie-renderer/src/logical_frame.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:18-18
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	19	rive/profiler/profiler_macros.h	project	all	include/rive/profiler/profiler_macros.h	rust:crates/nuxie-renderer/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:19-19
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	21	shaders/constants.glsl	project	all	renderer/src/shaders/constants.glsl	unit:metal-shader-source-batch	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:21-21
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	23	string_view	system	all	system:string_view	toolchain:rust-std	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:23-23
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	26	rive/decoders/bitmap_decoder.hpp	project	ifdef RIVE_DECODERS	decoders/include/rive/decoders/bitmap_decoder.hpp	rust:crates/nuxie-image-codec/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:26-26
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	30	rive/decoders/decode_ktx2.hpp	project	ifdef RIVE_KTX2	include/rive/decoders/decode_ktx2.hpp	rust:crates/nuxie-image-codec/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:30-30
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	33	sort_key_builder.hpp	project	all	renderer/src/sort_key_builder.hpp	rust:crates/nuxie-renderer/src/logical_frame.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context.cpp:33-33
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context_helper_impl.cpp	5	rive/renderer/render_context_helper_impl.hpp	project	all	renderer/include/rive/renderer/render_context_helper_impl.hpp	unit:generic-render-context-helper	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context_helper_impl.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context_helper_impl.cpp	7	rive/renderer/rive_render_image.hpp	project	all	renderer/include/rive/renderer/rive_render_image.hpp	unit:generic-texture-image	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context_helper_impl.cpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context_helper_impl.cpp	8	shaders/constants.glsl	project	all	renderer/src/shaders/constants.glsl	unit:metal-shader-source-batch	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context_helper_impl.cpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context_helper_impl.cpp	11	rive/decoders/bitmap_decoder.hpp	project	ifdef RIVE_DECODERS	decoders/include/rive/decoders/bitmap_decoder.hpp	rust:crates/nuxie-image-codec/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/render_context_helper_impl.cpp:11-11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	5	rive/renderer/rive_render_factory.hpp	project	all	renderer/include/rive/renderer/rive_render_factory.hpp	unit:generic-rive-render-factory	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_factory.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	6	gradient.hpp	project	all	renderer/src/gradient.hpp	unit:generic-gradient	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_factory.cpp:6-6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	7	rive_render_paint.hpp	project	all	renderer/src/rive_render_paint.hpp	unit:generic-rive-render-paint	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_factory.cpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	8	rive_render_path.hpp	project	all	renderer/src/rive_render_path.hpp	unit:generic-rive-render-path	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_factory.cpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	9	rive/renderer/rive_renderer.hpp	project	all	renderer/include/rive/renderer/rive_renderer.hpp	unit:generic-rive-renderer	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_factory.cpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_image.cpp	5	rive/renderer/rive_render_image.hpp	project	all	renderer/include/rive/renderer/rive_render_image.hpp	unit:generic-texture-image	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_image.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.cpp	5	rive_render_paint.hpp	project	all	renderer/src/rive_render_paint.hpp	unit:generic-rive-render-paint	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_paint.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.cpp	6	gradient.hpp	project	all	renderer/src/gradient.hpp	unit:generic-gradient	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_paint.cpp:6-6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.hpp	7	rive/renderer.hpp	project	all	include/rive/renderer.hpp	unit:generic-renderer-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_paint.hpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.hpp	8	rive/renderer/gpu.hpp	project	all	renderer/include/rive/renderer/gpu.hpp	unit:generic-gpu-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_paint.hpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.hpp	9	rive/renderer/texture.hpp	project	all	renderer/include/rive/renderer/texture.hpp	unit:generic-texture-image	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_paint.hpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	5	rive_render_path.hpp	project	all	renderer/src/rive_render_path.hpp	unit:generic-rive-render-path	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_path.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	7	rive/math/bezier_utils.hpp	project	all	include/rive/math/bezier_utils.hpp	rust:crates/nuxie-renderer/src/draw.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_path.cpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	8	rive/math/simd.hpp	project	all	include/rive/math/simd.hpp	rust:crates/nuxie-renderer/src/gpu.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_path.cpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	9	rive/renderer/gpu.hpp	project	all	renderer/include/rive/renderer/gpu.hpp	unit:generic-gpu-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_path.cpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	10	rive/profiler/profiler_macros.h	project	all	include/rive/profiler/profiler_macros.h	rust:crates/nuxie-renderer/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_path.cpp:10-10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	11	shaders/constants.glsl	project	all	renderer/src/shaders/constants.glsl	unit:metal-shader-source-batch	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_path.cpp:11-11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.hpp	7	rive/math/raw_path.hpp	project	all	include/rive/math/raw_path.hpp	rust:crates/nuxie-render-api/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_path.hpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.hpp	8	rive/renderer.hpp	project	all	include/rive/renderer.hpp	unit:generic-renderer-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_render_path.hpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	5	rive/renderer/rive_renderer.hpp	project	all	renderer/include/rive/renderer/rive_renderer.hpp	unit:generic-rive-renderer	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_renderer.cpp:5-5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	7	rive_render_paint.hpp	project	all	renderer/src/rive_render_paint.hpp	unit:generic-rive-render-paint	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_renderer.cpp:7-7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	8	rive_render_path.hpp	project	all	renderer/src/rive_render_path.hpp	unit:generic-rive-render-path	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_renderer.cpp:8-8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	9	rive/math/math_types.hpp	project	all	include/rive/math/math_types.hpp	rust:crates/nuxie-render-api/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_renderer.cpp:9-9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	10	rive/math/simd.hpp	project	all	include/rive/math/simd.hpp	rust:crates/nuxie-renderer/src/gpu.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_renderer.cpp:10-10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	11	rive/renderer/rive_render_image.hpp	project	all	renderer/include/rive/renderer/rive_render_image.hpp	unit:generic-texture-image	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_renderer.cpp:11-11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	12	rive/profiler/profiler_macros.h	project	all	include/rive/profiler/profiler_macros.h	rust:crates/nuxie-renderer/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:renderer/src/rive_renderer.cpp:12-12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	src/renderer.cpp	1	rive/math/mat2d.hpp	project	all	include/rive/math/mat2d.hpp	rust:crates/nuxie-render-api/src/lib.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:src/renderer.cpp:1-1
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	src/renderer.cpp	2	rive/renderer.hpp	project	all	include/rive/renderer.hpp	unit:generic-renderer-contract	prepared	Use the mapped owner; no partial local substitute.	cpp:src/renderer.cpp:2-2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	src/renderer.cpp	3	rive/text_engine.hpp	project	all	include/rive/text_engine.hpp	rust:crates/nuxie-runtime/src/text.rs	prepared	Use the mapped owner; no partial local substitute.	cpp:src/renderer.cpp:3-3
